Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_NaN,MasVnrArea_NaN,GarageYrBlt_NaN,YearBuilt_diff,YearRemodAdd_diff,GarageYrBlt_diff
471,120,4,4.0943445622221,8.827614750837508,1,2,3,1,3,2,5,5,1,3,5,8,5,1985,1985,2,1,9,8,3,0.0,2,3,4,2,3,2,4,368,2,1120,0,1488,2,3,1,3,7.31455283232408,0,0,7.31455283232408,1,0,1,1,1,1,2,4,4,0,4,4,1985,1,2,528,2,2,2,0,54,0,0,140,0,0,6,2010,3,4,212000,1,0,0,25,25,25
472,60,4,4.5217885770490405,9.388653907372598,1,3,3,1,4,2,14,2,1,4,4,7,6,1977,1977,0,0,3,6,3,0.0,3,3,3,2,3,3,5,0,5,0,808,808,2,3,1,3,7.057036981697891,808,0,7.585281078639126,0,0,2,1,3,1,3,8,4,1,4,4,1977,1,2,534,2,2,2,0,0,0,0,276,0,0,11,2007,3,4,190000,0,0,0,30,30,30
473,180,3,3.5553480614894135,8.209308411646937,1,3,3,1,4,2,19,5,1,3,2,6,5,2005,2005,2,1,10,10,2,80.0,3,3,4,2,3,1,4,459,5,0,88,547,2,4,1,3,6.977281341630747,0,0,6.977281341630747,1,0,1,0,2,1,3,5,4,0,4,1,2005,1,2,525,2,2,2,0,28,0,0,0,0,0,6,2008,3,4,148000,0,0,0,3,3,3
474,20,4,4.700480365792417,9.614270969992395,1,2,3,1,4,2,16,5,1,4,5,8,5,2006,2007,2,1,10,10,2,304.0,2,3,4,1,3,1,4,1350,5,0,626,1976,2,4,1,3,7.588829878307813,0,0,7.588829878307813,1,0,2,0,2,1,2,7,4,1,1,4,2006,1,3,908,2,2,2,250,63,0,0,0,0,0,7,2007,2,3,440000,0,0,0,1,0,1
475,120,4,3.713572066704308,8.58110651715989,1,3,3,1,4,2,5,5,1,3,5,8,5,2000,2000,2,1,5,5,3,0.0,2,3,4,2,3,2,4,1196,5,0,298,1494,2,4,1,3,7.409741954080923,0,0,7.409741954080923,1,0,2,0,2,1,1,6,4,0,4,4,2000,1,2,499,2,2,2,96,48,0,0,0,0,0,8,2007,3,4,251000,0,0,0,7,7,7
476,20,4,4.382026634673881,9.045465728785949,1,3,3,1,3,2,15,5,1,4,5,5,6,1963,1963,1,1,9,8,3,0.0,3,3,3,3,3,3,4,630,5,0,340,970,2,3,1,3,6.877296071497429,0,0,6.877296071497429,1,0,1,0,2,1,3,5,4,0,4,3,1996,2,2,624,2,2,2,0,24,0,0,192,0,0,7,2007,3,4,132500,0,0,0,44,44,11
477,20,4,4.31748811353631,9.482274087459825,1,3,3,1,4,1,21,5,1,4,5,6,5,1997,1998,2,1,10,10,2,215.0,3,3,4,2,3,1,4,994,5,0,484,1478,2,4,1,3,7.30854279753919,0,0,7.30854279753919,1,0,2,0,3,1,2,7,4,1,3,4,1997,0,2,508,2,2,2,140,39,0,0,0,0,0,4,2008,3,4,208900,0,0,0,11,10,11
478,60,4,4.653960350157523,9.524640032332234,1,3,3,1,4,2,16,5,1,4,4,9,5,2006,2006,1,1,10,10,2,772.0,1,3,4,2,3,2,5,0,5,0,2153,2153,2,4,1,3,7.634820677745543,574,0,7.879669914604289,0,0,2,1,3,1,1,9,4,1,4,2,2006,0,3,694,2,2,2,414,84,0,0,0,0,0,3,2007,3,4,380000,0,0,0,1,1,1
479,20,4,4.3694478524670215,9.272093768251665,1,3,3,1,4,2,21,5,1,4,5,8,5,2007,2008,1,1,10,10,1,336.0,2,3,4,1,3,1,4,1288,5,0,417,1705,2,4,1,3,7.4489161025442,0,0,7.4489161025442,1,0,2,0,3,1,2,7,4,1,4,4,2007,1,3,826,2,2,2,208,44,0,0,0,0,0,9,2009,3,4,297000,0,0,0,2,1,2
480,30,3,3.912023005428146,8.686935966003333,1,3,2,1,4,2,20,5,1,4,5,4,7,1937,2000,1,1,2,2,0,435.0,3,3,2,0,3,3,1,168,5,0,739,907,2,3,1,3,7.030857476116121,0,0,7.030857476116121,0,0,1,0,2,1,3,7,4,0,4,3,1995,2,2,672,2,2,2,0,72,0,0,0,0,0,3,2007,3,0,89471,0,0,0,70,7,12
481,20,4,4.584967478670572,9.682404377188837,1,2,3,1,1,2,16,5,1,4,5,9,5,2004,2005,1,1,10,10,2,378.0,2,3,4,1,3,1,4,1261,5,0,572,1833,2,4,1,3,7.52294091807237,0,0,7.52294091807237,1,0,2,0,3,1,2,8,4,1,4,4,2004,0,3,772,2,2,2,519,112,0,0,0,0,0,3,2006,3,4,326000,0,0,0,2,1,2
482,20,4,4.276666119016055,9.37974553683691,1,2,1,1,4,2,16,5,1,4,5,9,5,2003,2004,1,1,10,10,2,562.0,2,3,4,1,3,1,4,1567,5,0,225,1792,2,4,1,3,7.491087593534876,0,0,7.491087593534876,1,0,2,0,2,1,1,6,4,1,4,4,2003,0,3,874,2,2,2,206,49,0,0,0,0,0,8,2006,3,4,374000,0,0,0,3,2,3
483,70,3,3.912023005428146,7.824046010856292,1,3,3,1,3,2,20,5,1,4,4,7,8,1915,2005,2,1,2,2,3,0.0,2,3,4,3,3,3,3,299,5,0,611,910,2,4,1,3,6.82001636467413,910,0,7.509883061154913,1,0,1,1,4,1,1,7,3,1,4,4,1915,2,1,164,1,1,2,0,0,0,0,0,0,0,6,2009,3,4,155000,0,0,0,94,4,94
484,120,3,3.4657359027997265,8.411832675758411,1,3,3,1,1,2,10,5,1,1,5,6,5,1998,1998,1,1,10,10,2,116.0,3,3,4,1,3,3,4,897,5,0,319,1216,2,4,1,3,7.103322062526113,0,0,7.103322062526113,1,0,2,0,2,1,3,5,4,0,4,4,1998,2,2,402,2,2,2,0,125,0,0,0,0,0,5,2006,3,4,164000,0,0,0,8,8,8
485,20,4,4.0943445622221,8.956479847999912,1,2,3,1,3,2,15,5,1,4,5,5,7,1962,2001,2,1,9,6,3,0.0,3,2,3,3,3,3,3,588,5,0,411,999,2,2,1,3,6.906754778648554,0,0,6.906754778648554,1,0,1,0,3,1,2,6,4,0,4,3,1963,2,1,264,2,2,2,0,132,0,0,0,0,0,3,2007,3,4,132500,1,0,0,45,6,44
486,20,4,4.382026634673881,9.169518377455928,1,3,3,1,4,2,22,5,1,4,5,5,7,1950,2007,2,1,8,9,3,0.0,2,3,3,3,3,3,3,607,5,0,506,1113,2,2,1,3,7.014814351275545,0,0,7.014814351275545,0,0,1,0,3,1,2,5,4,1,4,4,1950,2,1,264,2,2,2,0,80,120,0,0,0,0,7,2009,3,4,147000,0,0,0,59,2,59
487,20,4,4.3694478524670215,9.23883064237581,1,3,3,1,4,2,22,5,1,4,5,5,7,1965,1965,1,1,8,9,2,168.0,3,3,3,3,3,3,3,836,5,0,237,1073,2,3,1,3,6.9782137426306985,0,0,6.9782137426306985,1,0,1,1,3,1,3,6,4,0,4,4,1965,1,2,515,2,2,2,0,0,0,0,0,0,0,6,2007,3,4,156000,0,0,0,42,42,42
488,20,4,4.248495242049359,9.412709624073916,1,2,3,1,4,2,14,5,1,4,5,5,6,1971,1971,2,1,6,6,3,0.0,3,3,3,2,3,2,3,998,5,0,486,1484,2,2,1,3,7.302496423727326,0,0,7.302496423727326,0,0,2,0,3,1,3,7,4,1,3,4,1971,2,2,487,2,2,2,224,0,0,0,180,0,0,2,2007,3,4,175000,0,0,0,36,36,36
489,190,4,4.0943445622221,9.287301413112312,1,3,3,1,3,2,20,5,1,0,3,5,4,1900,1970,2,1,7,7,3,0.0,3,1,3,3,1,3,2,664,5,0,290,954,2,3,0,2,7.476472381163905,648,0,7.789040401657477,0,0,2,0,3,2,3,10,0,1,4,4,1970,2,2,520,2,1,1,142,0,0,0,0,0,0,5,2006,0,4,160000,0,0,0,106,36,36
490,180,3,3.044522437723423,7.330405211844402,1,3,3,1,4,2,2,5,1,1,1,4,8,1970,2002,2,1,5,5,3,0.0,3,2,3,2,3,2,4,515,5,0,115,630,2,3,1,3,6.4457198193855785,0,0,6.4457198193855785,1,0,1,0,1,1,2,3,4,0,4,4,1970,2,1,286,2,2,2,0,0,0,0,0,0,0,5,2009,3,4,86000,0,0,0,39,7,39
491,160,3,4.0943445622221,7.887959336599945,1,3,3,1,4,2,2,5,1,3,4,5,6,1976,1976,2,1,5,5,3,0.0,3,3,4,2,3,0,5,0,5,0,264,264,2,3,1,3,6.423246963533519,688,0,7.1731917424865985,0,0,1,1,3,1,3,4,4,1,4,2,1976,0,1,336,2,2,2,141,24,0,0,0,0,0,6,2008,3,4,115000,1,0,0,32,32,32
492,50,4,4.3694478524670215,9.157993891603974,1,3,3,1,4,2,22,3,1,4,3,6,7,1941,1950,2,1,7,7,3,0.0,3,3,3,3,3,3,2,403,4,165,238,806,2,3,1,2,6.86484777797086,620,0,7.363913501405819,1,0,1,0,3,1,0,5,4,2,3,4,1941,2,1,240,2,2,2,0,0,32,0,0,0,0,8,2006,3,4,133000,0,0,0,65,56,65
493,60,4,4.653960350157523,9.653614941479894,1,2,3,1,3,2,17,5,1,4,4,6,5,2006,2006,2,1,10,10,3,0.0,2,3,4,2,3,3,5,0,5,0,728,728,2,2,1,3,6.590301048196686,728,0,7.283448228756631,0,0,2,1,3,1,3,8,4,0,4,4,2006,1,2,429,2,2,2,0,0,0,0,0,0,0,5,2006,2,3,172785,0,0,0,0,0,0
494,20,4,4.248495242049359,8.97853441008332,1,3,3,1,4,2,22,5,1,4,5,5,6,1960,1960,2,1,4,7,3,0.0,3,3,3,3,3,3,2,374,3,532,363,1269,2,3,1,2,7.1459844677143876,0,0,7.1459844677143876,0,0,1,1,3,1,3,6,4,1,2,3,1964,2,1,308,2,2,2,0,0,0,0,0,0,0,6,2008,3,4,155000,0,0,0,48,48,44
495,30,3,3.912023005428146,8.6628507638386,1,3,3,1,4,2,20,3,1,4,5,5,8,1938,1996,2,1,8,9,3,0.0,3,3,2,0,3,3,5,0,5,0,190,190,2,2,1,2,6.786716950605081,0,0,6.786716950605081,0,0,1,0,2,1,3,4,4,0,4,4,1938,2,1,273,2,2,2,144,20,80,0,0,0,0,12,2009,3,4,91300,0,0,0,71,13,71
496,30,0,4.0943445622221,8.971956271245688,1,3,3,1,4,2,7,5,1,4,5,4,5,1920,1950,2,1,7,7,3,0.0,3,3,3,3,3,3,1,495,5,0,225,720,2,3,0,2,6.579251212010101,0,0,6.579251212010101,0,0,1,0,2,1,3,4,4,0,4,4,2005,2,0,0,2,2,1,0,523,115,0,0,0,0,11,2009,3,2,34900,0,0,1,89,59,4
497,20,4,4.0943445622221,9.448727152703086,1,2,3,1,4,2,9,5,1,4,5,8,5,1992,1993,1,1,4,1,3,0.0,2,3,4,2,3,3,4,1231,5,0,1969,3200,2,4,1,3,8.07961802938984,0,0,8.07961802938984,1,0,3,0,4,1,2,10,4,1,4,4,1992,1,2,546,2,2,2,264,75,291,0,0,0,0,5,2007,3,4,430000,1,0,0,15,14,15
498,50,4,4.0943445622221,9.118225083068378,1,3,3,1,4,2,12,5,1,4,3,7,6,1925,1950,2,1,7,7,3,0.0,3,2,4,3,3,3,1,329,5,0,697,1026,2,4,1,3,7.0326242610280065,687,0,7.506591780070841,1,0,2,0,4,1,3,8,4,0,4,3,1925,2,1,240,2,2,1,0,100,0,0,0,0,0,6,2008,3,4,184000,0,0,0,83,58,83
499,20,4,4.174387269895637,8.961879012677683,1,3,3,1,4,2,15,5,1,4,5,5,7,1967,2004,1,1,9,8,2,89.0,3,3,4,3,3,3,3,450,5,0,414,864,2,4,1,3,6.80128303447162,0,0,6.80128303447162,0,0,1,0,3,1,2,5,4,0,4,4,1967,0,1,288,2,2,2,64,0,0,0,0,0,0,6,2009,3,4,130000,0,0,0,42,5,42
500,20,4,4.248495242049359,8.927314111060596,1,2,3,1,4,2,22,5,1,4,5,5,7,1958,1985,2,1,8,9,3,0.0,3,3,3,3,3,3,2,111,3,279,522,912,2,1,1,3,6.815639990074331,0,0,6.815639990074331,0,1,1,0,2,1,3,5,4,0,4,4,1958,0,1,297,2,2,2,12,285,0,0,0,0,480,6,2007,3,4,120000,0,0,0,49,22,49
501,160,3,3.044522437723423,7.5443321080536885,1,3,3,1,4,2,0,5,1,1,4,6,5,1973,1973,2,1,9,8,2,285.0,3,3,3,3,3,3,2,356,5,0,316,672,2,3,1,3,6.51025834052315,546,0,7.1049654482698426,0,0,1,1,3,1,3,7,4,0,4,3,1973,2,1,264,2,2,2,144,28,0,0,0,0,0,5,2007,3,4,113000,0,0,0,34,34,34
502,60,2,4.31748811353631,9.190443740261726,1,3,3,1,4,2,18,5,1,4,4,7,5,2005,2005,2,1,10,10,3,0.0,2,3,4,2,3,3,4,400,5,0,466,866,2,2,1,3,6.763884908562435,902,0,7.477604243197589,0,0,2,1,3,1,2,7,4,0,4,4,2005,1,2,603,2,2,2,0,108,0,0,0,0,0,2,2008,3,4,226700,0,0,0,3,3,3
503,20,4,4.248495242049359,9.123692565250511,1,3,3,1,3,2,19,4,1,4,5,5,7,1965,1965,1,1,8,9,3,0.0,3,3,3,3,3,3,3,698,0,96,420,1214,2,4,1,3,7.101675971619444,0,0,7.101675971619444,1,0,1,0,2,1,3,6,4,0,4,3,1965,2,2,461,1,1,2,0,0,184,0,0,0,400,4,2007,3,4,140000,0,0,0,42,42,42
504,20,4,4.605170185988092,9.655154390148258,1,2,3,1,4,2,11,5,1,4,5,7,8,1959,1997,2,1,4,7,3,0.0,3,3,3,3,3,3,3,1247,5,0,254,1501,2,3,1,3,7.496097345175956,0,0,7.496097345175956,1,0,2,0,1,1,3,6,4,2,3,4,1959,0,2,484,2,2,2,0,54,0,0,161,0,0,3,2010,3,4,289000,0,0,0,51,13,51
505,160,4,3.1780538303479458,7.744136627627991,1,3,3,1,4,2,3,5,1,3,4,6,5,1974,1974,2,1,6,3,3,0.0,3,3,3,3,3,3,3,257,4,495,103,855,2,3,1,3,6.75110146893676,467,0,7.186901020411631,0,1,2,1,3,1,3,6,4,1,2,4,1974,2,2,440,2,2,2,260,0,0,0,0,0,0,6,2009,3,4,147000,0,0,0,35,35,35
506,90,3,4.0943445622221,8.935377071932177,1,3,3,1,4,2,20,3,1,2,4,5,5,1952,1952,1,1,7,7,2,360.0,3,3,3,3,3,3,5,0,5,0,960,960,2,2,1,3,6.866933284461882,1000,0,7.580699752224563,0,0,2,0,4,2,3,10,4,0,4,3,1952,2,2,400,2,2,1,0,0,0,0,0,0,0,7,2009,1,4,124500,0,0,0,57,57,57
507,60,4,4.382026634673881,9.164715193949908,1,2,3,1,4,2,13,5,1,4,4,8,5,1993,1994,2,1,10,10,2,125.0,2,3,4,2,3,3,4,380,5,0,397,777,2,4,1,3,6.970730078143525,846,0,7.555381944240273,0,0,2,1,3,1,2,8,4,1,3,4,1993,1,2,471,2,2,2,182,81,0,0,0,0,0,9,2006,3,4,215000,0,0,0,13,12,13
508,20,2,4.31748811353631,8.969796305981806,1,2,3,1,4,2,18,5,1,4,5,6,5,2009,2009,2,1,10,10,3,0.0,2,3,4,2,3,3,4,27,5,0,1191,1218,2,4,1,3,7.1049654482698426,0,0,7.1049654482698426,0,0,2,0,2,1,2,4,4,0,4,4,2009,0,2,676,2,2,2,0,102,0,0,0,0,0,9,2009,2,3,208300,0,0,0,0,0,0
509,70,3,4.0943445622221,9.169518377455928,1,3,3,1,4,2,20,5,1,4,4,7,9,1928,2005,0,1,8,9,3,0.0,3,0,2,3,3,3,1,141,5,0,548,689,2,4,1,3,6.535241271013659,689,0,7.228388451573604,0,0,2,0,3,1,2,7,4,1,4,3,1928,2,2,360,2,2,1,0,0,116,0,0,0,0,10,2008,3,4,161000,0,0,0,80,3,80
510,20,4,4.382026634673881,9.169518377455928,1,3,3,1,3,2,22,5,1,4,5,5,6,1959,1959,2,1,8,9,2,132.0,3,3,3,3,3,3,3,991,5,0,50,1041,2,4,1,3,6.947937068614969,0,0,6.947937068614969,1,0,1,0,3,1,3,6,4,0,4,4,1959,1,1,270,2,2,2,224,88,0,0,0,0,0,7,2009,3,4,124500,0,0,0,50,50,50
511,20,4,4.31748811353631,9.585964638073326,1,3,3,1,4,2,22,5,1,4,5,5,7,1951,2000,1,1,7,7,0,70.0,2,3,3,3,3,3,2,650,4,180,178,1008,2,4,1,3,7.217443431696533,0,0,7.217443431696533,1,0,1,0,2,1,3,6,2,2,3,0,1951,2,1,288,2,2,2,324,42,0,0,168,0,2000,6,2009,3,4,164900,0,0,0,58,9,58
512,120,4,3.6888794541139363,8.823500727991183,1,2,3,1,4,2,16,5,1,3,5,7,5,2005,2006,2,1,10,10,1,94.0,2,3,4,2,3,3,5,0,5,0,1368,1368,2,4,1,3,7.221105098182496,0,0,7.221105098182496,0,0,2,0,2,1,2,6,4,1,4,4,2005,1,2,474,2,2,2,132,35,0,0,0,0,0,3,2006,2,3,202665,0,0,0,1,0,1
513,20,4,4.248495242049359,9.116029692504942,1,3,3,1,3,2,22,4,1,4,5,5,5,1958,1958,2,1,10,10,3,0.0,3,3,3,3,3,3,2,521,3,174,169,864,2,3,1,3,6.761572768804055,0,0,6.761572768804055,1,0,1,0,3,1,3,5,4,0,4,3,1964,2,2,624,2,2,2,0,0,0,0,0,0,0,7,2006,3,4,129900,0,0,0,48,48,42
514,20,4,4.2626798770413155,9.125544720271467,1,3,2,1,3,2,10,5,1,4,5,6,5,1983,1983,2,1,10,10,3,0.0,3,2,4,3,3,3,3,336,5,0,748,1084,2,3,1,3,6.984716320118266,0,0,6.984716320118266,0,0,1,1,3,1,3,5,4,0,4,4,1983,2,2,484,2,2,2,120,0,158,0,0,0,0,6,2007,3,4,134000,0,0,0,24,24,24
515,45,4,4.007333185232471,9.268043082104471,1,3,3,1,4,2,11,5,1,4,0,5,5,1926,1950,2,1,7,7,3,0.0,3,3,2,3,3,3,5,0,5,0,768,768,0,1,0,3,6.670766320845874,0,0,6.670766320845874,0,0,1,0,2,1,3,5,4,0,4,3,1926,2,1,200,0,0,2,0,0,112,0,0,0,0,6,2007,3,4,96500,0,0,0,81,57,81
516,20,4,4.543294782270004,9.410829232725586,1,3,3,1,4,2,16,5,1,4,5,10,5,2009,2009,1,1,5,5,2,305.0,1,3,3,1,3,3,4,1436,5,0,570,2006,2,4,1,3,7.61085279039525,0,0,7.61085279039525,1,0,2,1,3,1,1,9,4,1,4,4,2009,0,3,900,2,2,2,156,54,0,0,0,0,0,9,2009,2,3,402861,0,0,0,0,0,0
517,80,4,4.0943445622221,9.254165851516213,1,2,3,1,3,2,14,5,1,4,2,6,6,1972,1972,2,1,9,8,2,333.0,3,3,3,3,3,3,5,0,5,0,689,689,2,3,1,3,7.228388451573604,741,0,7.6586995582682995,0,0,2,1,3,1,3,7,4,1,3,4,1972,1,2,583,2,2,2,0,104,0,0,0,0,0,8,2009,1,2,158000,1,0,0,37,37,37
518,60,4,4.3694478524670215,9.23092700558457,1,2,3,1,4,2,9,5,1,4,4,7,5,1996,1997,2,1,10,10,2,921.0,2,3,4,2,3,3,5,0,5,0,1264,1264,2,4,1,3,7.152268856032539,1067,0,7.759614150696903,0,0,2,1,3,1,2,7,4,1,3,4,1996,1,3,889,2,2,2,220,0,0,0,0,0,0,7,2009,3,4,265000,0,0,0,13,12,13
519,60,4,4.0943445622221,9.162304922937626,1,2,3,1,2,2,21,5,1,4,4,6,5,1998,1998,2,1,10,10,3,0.0,3,3,4,2,3,0,4,706,5,0,88,794,2,4,1,3,6.782192056006791,914,0,7.493317248862145,1,0,2,1,3,1,3,7,4,0,4,4,1998,1,2,546,2,2,2,0,36,0,0,0,0,0,5,2007,3,4,211000,1,0,0,9,9,9
520,70,4,3.970291913552122,9.298168082341704,1,3,3,1,4,2,11,5,1,4,4,7,9,1926,2004,0,1,8,9,3,0.0,2,3,2,2,3,3,5,0,5,0,1276,1276,2,4,1,3,7.151485463904735,804,0,7.640123172695364,0,0,1,1,3,1,2,9,4,2,4,3,1926,2,1,282,2,2,2,0,0,0,0,145,0,0,6,2009,3,4,234000,0,0,0,83,5,83
521,190,4,4.0943445622221,9.287301413112312,1,3,3,1,4,2,20,5,1,0,4,4,7,1900,2000,2,1,8,9,3,0.0,3,3,2,3,3,3,5,0,5,0,0,0,2,3,0,2,6.542471960506805,600,0,7.165493475060845,0,0,2,0,3,2,3,7,4,0,4,4,2005,2,0,0,2,2,1,220,114,210,0,0,0,0,8,2008,3,4,106250,0,0,1,108,8,3
522,20,4,4.499809670330265,9.391661428436555,1,2,3,1,3,2,22,4,1,4,5,6,6,1957,1957,2,1,10,10,3,0.0,3,3,3,3,3,3,1,777,5,0,467,1244,2,4,1,2,7.126087273299125,0,0,7.126087273299125,0,0,1,1,3,1,3,6,4,2,4,4,1957,2,1,336,2,2,2,0,40,0,0,0,0,0,5,2007,3,4,150000,0,0,0,50,50,50
523,50,3,3.912023005428146,8.517193191416238,1,3,3,1,3,2,12,4,1,4,3,6,7,1947,1950,2,1,5,5,3,0.0,3,2,3,3,3,3,3,399,5,0,605,1004,2,4,1,3,6.911747300251674,660,0,7.416979621381154,0,0,2,0,3,1,3,7,4,2,4,3,1950,2,2,420,2,2,2,0,24,36,0,0,0,0,10,2006,3,4,159000,0,0,0,59,56,56
524,60,4,4.867534450455582,10.59898197616442,1,2,2,1,4,2,19,0,0,4,4,10,5,2007,2008,1,1,5,5,1,762.0,1,3,4,1,3,1,4,2260,5,0,878,3138,2,4,1,3,8.051340933292979,1538,0,8.450198322591959,1,0,3,1,3,1,1,11,4,1,4,2,2007,0,3,884,2,2,2,208,406,0,0,0,0,0,10,2007,2,3,184750,0,0,0,0,-1,0
525,60,4,4.553876891600541,9.37475250822657,1,2,3,1,4,2,9,5,1,4,4,7,5,1996,1997,2,1,10,10,2,594.0,2,3,4,2,3,3,4,719,5,0,660,1379,2,4,1,3,7.232010331664759,1015,0,7.7823903355874595,1,0,2,1,3,1,2,8,4,1,3,4,1996,0,3,834,2,2,2,239,60,0,0,0,0,0,8,2007,3,4,315750,0,0,0,11,10,11
526,20,2,4.127134385045092,8.922658299524402,1,3,3,1,4,2,18,5,1,4,5,7,5,2005,2005,2,1,10,10,3,0.0,2,3,4,2,3,3,5,0,5,0,1257,1257,2,4,1,3,7.143617602704121,0,0,7.143617602704121,0,0,2,0,3,1,2,6,4,1,3,4,2005,2,2,453,2,2,2,38,144,0,0,0,0,0,4,2006,3,4,176000,0,0,0,1,1,1
527,20,4,4.248495242049359,9.495519314209846,1,3,3,1,4,2,22,5,1,4,5,5,7,1956,2000,1,1,7,7,3,0.0,3,3,3,2,3,3,1,377,5,0,551,928,2,3,1,3,6.833031732786201,0,0,6.833031732786201,0,0,1,0,2,1,3,4,4,0,4,4,1956,2,1,252,2,2,2,261,0,156,0,0,0,0,6,2007,3,4,132000,0,0,0,51,7,51
528,60,4,4.204692619390966,9.612332790605375,1,2,3,1,4,2,16,5,1,4,4,9,5,2008,2008,1,1,10,10,1,268.0,1,3,4,1,3,2,4,1330,5,0,122,1452,2,4,1,3,7.297091005160418,1237,0,7.905810312658931,1,0,2,1,3,1,1,11,4,1,4,4,2008,0,3,858,2,2,2,126,66,0,0,0,0,0,11,2008,2,3,446261,0,0,0,0,0,0
529,30,4,4.060443010546419,9.115809888129949,1,2,3,1,4,2,19,5,1,4,5,4,7,1920,2002,2,1,7,7,3,0.0,3,3,2,3,3,0,3,348,5,0,180,528,2,4,1,3,6.405228458030842,0,0,6.405228458030842,1,0,1,0,2,1,3,5,4,0,4,4,2005,2,0,0,2,2,1,0,0,144,0,0,0,0,7,2007,3,4,86000,0,0,1,87,5,2
530,20,4,4.0943445622221,10.394151284478166,1,2,3,1,2,2,11,5,1,4,5,6,3,1957,1975,1,1,7,3,3,0.0,2,3,4,3,3,3,1,1219,5,0,816,2035,2,3,1,3,7.83002808253384,0,0,7.83002808253384,1,0,3,0,4,2,3,9,1,2,3,4,1975,1,2,484,2,2,2,0,0,200,0,0,0,0,3,2007,3,0,200624,1,1,0,50,32,32
531,80,4,4.442651256490317,9.230142999272362,1,3,3,1,4,2,8,5,1,4,2,6,5,1988,1989,2,1,9,8,2,219.0,2,3,3,2,3,2,4,783,5,0,678,1461,2,4,1,3,7.319202458767849,0,0,7.319202458767849,1,0,2,0,3,1,2,5,4,1,2,4,1988,1,2,600,2,2,2,224,0,0,0,0,0,0,8,2008,3,2,175000,0,0,0,20,19,20
532,70,3,4.0943445622221,8.725020038618554,1,2,3,1,0,2,12,2,0,4,4,6,8,1920,1999,2,1,7,7,3,0.0,3,3,2,0,1,0,5,0,5,0,611,611,2,4,1,3,6.621405651764134,611,0,7.216709486709457,0,0,2,0,3,1,3,6,4,0,4,3,1920,0,2,502,2,1,2,0,0,84,0,0,0,0,6,2008,3,4,128000,0,0,0,88,9,88
533,20,4,4.0943445622221,8.881836305004146,1,3,3,1,4,2,22,5,1,4,5,5,7,1955,2007,2,1,10,10,3,0.0,3,3,1,3,3,3,5,0,5,0,0,0,2,4,1,3,6.717804695023691,0,0,6.717804695023691,0,0,1,0,2,1,3,5,0,1,0,3,1967,2,1,392,2,2,2,0,0,0,0,0,0,0,4,2010,3,4,107500,0,0,0,55,3,43
534,20,4,3.912023005428146,8.517193191416238,1,3,0,1,4,1,12,5,1,4,5,1,3,1946,1950,2,1,10,10,3,0.0,0,1,1,3,3,3,5,0,5,0,0,0,2,1,0,1,5.811140992976701,0,0,5.811140992976701,0,0,1,0,1,1,0,2,4,0,4,4,2005,2,0,0,2,2,1,0,0,0,0,0,0,0,1,2007,3,4,39300,0,0,1,61,57,2
535,60,4,4.30406509320417,9.111182800442965,1,2,3,1,4,2,17,5,1,4,4,8,5,2004,2004,2,1,10,10,3,0.0,2,3,4,1,2,2,5,0,5,0,707,707,2,4,1,3,6.561030665896573,707,0,7.254177846456518,0,0,2,1,3,1,2,6,4,1,4,4,2004,0,2,403,2,2,2,100,35,0,0,0,0,0,10,2006,3,4,178000,0,0,0,2,2,2
536,190,4,4.248495242049359,8.85366542803745,1,3,3,1,4,2,19,5,1,0,4,5,7,1910,1991,2,1,8,9,3,0.0,3,3,3,2,3,1,4,969,5,0,148,1117,2,3,1,3,6.709304340258298,527,0,7.205635176410364,1,0,1,0,3,1,3,5,4,0,4,4,2005,2,0,0,2,2,1,85,0,148,0,0,0,0,1,2008,3,4,107500,0,0,1,98,17,3
537,60,4,4.04305126783455,9.096499555552423,1,2,3,1,2,2,21,5,1,4,4,7,5,1998,1999,2,1,10,10,3,0.0,3,3,4,2,3,2,5,0,5,0,880,880,2,4,1,3,6.779921907472252,844,0,7.452402451223638,0,0,2,1,3,1,2,8,4,0,4,4,1998,0,2,527,2,2,2,120,155,0,0,0,0,0,7,2008,3,4,188000,0,0,0,10,9,10
